"updated_at","location_id","address","city","external_source","facebook_places_id","lat","lng","name","short_name"
"2019-02-22 23:32:20.871874+01",423604078,"","","facebook_places",113725058638318,56.299444444400002,43.983333333300003,"N. I. Lobachevsky State University of Nizhny Novgorod","N. I. Lobachevsky State University of Nizhny Novgorod"
"2019-02-24 17:48:43.10653+01",219244324,"","","facebook_places",111734845519864,56.316699999999997,44.000000000000000,"Nizhni Novgorod, Russia","Nizhni Novgorod"
"2019-02-25 19:27:54.728534+01",380745845593173,"Мясницкая 24/7 стр.3","","facebook_places",380745845593173,55.763100000000001,37.636569999999999,"Smart place ""Розетка и кофе""","Smart place ""Розетка и кофе"""
"2019-02-22 22:14:32.794786+01",244922158,"","","facebook_places",108362562528029,43.211880000000001,2.358230000000000,"Carcassonne, France","Carcassonne"
"2019-02-22 22:19:11.640302+01",519250363,"","","facebook_places",281702861897266,4.204286480000000,-74.643052119999993,"Estacion de Policia Melgar","Estacion de Policia Melgar"
"2019-02-25 16:26:53.740574+01",221040128,"","","facebook_places",109313105760124,55.662337477495001,37.667233577245000,"Kolomenskoye, Moskva, Russia","Kolomenskoye"
"2019-02-25 18:42:56.929243+01",266014386,"проспект Мира, 119","Москва","facebook_places",209997259022691,55.826290000000000,37.637650000000001,"ВДНХ","ВДНХ"
"2019-02-22 16:23:33.318538+01",952728060,"","","facebook_places",254478594713284,46.484722222221997,30.734999999999999,"Городской сад","Городской сад"
"2019-02-25 15:41:16.991982+01",602532680,"","","facebook_places",368495096522688,55.558333330000004,38.146388889999997,"MAKS Air Show","MAKS Air Show"
"2019-02-22 22:20:42.440408+01",930756,"ул. Новослободская, 20","Москва","facebook_places",212752645406583,55.781853705000003,37.598605046666996,"Якитория","Якитория"
"2019-02-25 15:41:15.558273+01",1006972811,"","","facebook_places",255701207938550,55.558333330000004,38.146388889999997,"MAKS","MAKS"
"2019-02-23 11:02:03.455385+01",470916762,"Сиреневый бульвар 2","","facebook_places",178383592212184,55.800254412660998,37.755671763000997,"Бассейн РГУФК","Бассейн РГУФК"
"2019-02-22 16:29:37.193971+01",344276028,"","","facebook_places",207921229258325,46.527658503639003,6.589998850181900,"A Lausane","A Lausane"
"2019-02-22 22:23:43.029471+01",223289896,"Жуковский, Фрунзе, д. 28","","facebook_places",118263641658740,55.598300000000002,38.119090000000000,"ДК Ленина, г. Жуковский","ДК Ленина"
